billing_id,customer_id,bill_date,amount,paid,late_payment
1521,254,2024-03-01,271.25,0,0
1522,254,2024-04-01,325.29,1,0
1523,254,2024-05-01,320.55,1,0
1524,254,2024-06-01,345.58,1,0
1525,255,2024-01-01,1060.21,1,1
1526,255,2024-02-01,1042.96,1,0
1527,255,2024-03-01,989.72,1,0
1528,255,2024-04-01,1029.66,1,0
1529,255,2024-05-01,1015.99,1,0
1530,255,2024-06-01,1068.59,1,0
1531,256,2024-01-01,336.26,1,1
1532,256,2024-02-01,381.98,1,0
1533,256,2024-03-01,369.86,1,0
1534,256,2024-04-01,249.07,1,0
1535,256,2024-05-01,322.89,1,0
1536,256,2024-06-01,326.13,1,0
1537,257,2024-01-01,1076.85,1,0
1538,257,2024-02-01,1092.51,1,0
1539,257,2024-03-01,1067.31,1,0
1540,257,2024-04-01,1088.93,1,0
1541,257,2024-05-01,994.54,1,0
1542,257,2024-06-01,1002.09,1,0
1543,258,2024-01-01,585.47,1,0
1544,258,2024-02-01,657.19,1,0
1545,258,2024-03-01,555.9,1,0
1546,258,2024-04-01,685.33,1,0
1547,258,2024-05-01,640.01,1,1
1548,258,2024-06-01,644.94,1,0
1549,259,2024-01-01,1008.45,1,1
1550,259,2024-02-01,1028.26,1,0
1551,259,2024-03-01,951.43,1,1
1552,259,2024-04-01,1024.63,1,0
1553,259,2024-05-01,1022.8,1,0
1554,259,2024-06-01,1059.17,1,0
1555,260,2024-01-01,1036.66,1,0
1556,260,2024-02-01,1047.04,1,0
1557,260,2024-03-01,1087.8,1,0
1558,260,2024-04-01,1035.53,1,0
1559,260,2024-05-01,995.27,1,0
1560,260,2024-06-01,1090.67,0,0
1561,261,2024-01-01,606.06,1,0
1562,261,2024-02-01,579.84,1,0
1563,261,2024-03-01,562.93,1,0
1564,261,2024-04-01,657.68,1,0
1565,261,2024-05-01,567.05,1,0
1566,261,2024-06-01,661.45,1,0
1567,262,2024-01-01,575.2,1,0
1568,262,2024-02-01,670.41,1,0
1569,262,2024-03-01,687.74,1,1
1570,262,2024-04-01,579.61,1,0
1571,262,2024-05-01,675.21,1,1
1572,262,2024-06-01,552.87,0,0
1573,263,2024-01-01,1967.87,1,0
1574,263,2024-02-01,1970.39,1,0
1575,263,2024-03-01,2056.59,1,0
1576,263,2024-04-01,1986.47,1,0
1577,263,2024-05-01,1994.17,1,0
1578,263,2024-06-01,2037.62,1,0
1579,264,2024-01-01,277.16,1,0
1580,264,2024-02-01,309.85,1,0
1581,264,2024-03-01,288.42,1,0
1582,264,2024-04-01,347.32,1,0
1583,264,2024-05-01,398.5,1,0
1584,264,2024-06-01,379.8,1,0
1585,265,2024-01-01,375.0,1,1
1586,265,2024-02-01,359.01,1,0
1587,265,2024-03-01,271.77,1,0
1588,265,2024-04-01,369.04,1,0
1589,265,2024-05-01,391.07,1,0
1590,265,2024-06-01,264.02,1,0
1591,266,2024-01-01,2021.14,1,0
1592,266,2024-02-01,2095.47,1,0
1593,266,2024-03-01,1972.92,1,0
1594,266,2024-04-01,1986.29,1,0
1595,266,2024-05-01,2091.36,1,0
1596,266,2024-06-01,2057.9,1,0
1597,267,2024-01-01,965.93,1,0
1598,267,2024-02-01,1080.44,1,0
1599,267,2024-03-01,1062.77,1,1
1600,267,2024-04-01,1098.64,1,0
1601,267,2024-05-01,1003.38,1,0
1602,267,2024-06-01,1074.51,1,0
1603,268,2024-01-01,694.01,1,0
1604,268,2024-02-01,655.4,1,0
1605,268,2024-03-01,656.74,0,0
1606,268,2024-04-01,615.04,1,0
1607,268,2024-05-01,554.59,1,0
1608,268,2024-06-01,660.66,1,0
1609,269,2024-01-01,2062.0,1,0
1610,269,2024-02-01,2023.98,1,0
1611,269,2024-03-01,2029.74,1,0
1612,269,2024-04-01,1996.48,1,0
1613,269,2024-05-01,1962.56,1,0
1614,269,2024-06-01,2044.92,1,0
1615,270,2024-01-01,1031.2,1,0
1616,270,2024-02-01,1023.17,1,0
1617,270,2024-03-01,985.8,1,0
1618,270,2024-04-01,981.4,0,0
1619,270,2024-05-01,952.12,1,0
1620,270,2024-06-01,1011.18,1,0
1621,271,2024-01-01,1035.14,1,0
1622,271,2024-02-01,1023.57,1,0
1623,271,2024-03-01,974.7,1,0
1624,271,2024-04-01,957.63,1,0
1625,271,2024-05-01,971.18,1,1
1626,271,2024-06-01,1056.83,1,0
1627,272,2024-01-01,998.77,1,0
1628,272,2024-02-01,1054.14,1,0
1629,272,2024-03-01,1006.19,1,0
1630,272,2024-04-01,976.45,1,0
1631,272,2024-05-01,1013.55,1,1
1632,272,2024-06-01,988.08,1,0
1633,273,2024-01-01,395.37,1,0
1634,273,2024-02-01,272.2,1,0
1635,273,2024-03-01,315.1,1,0
1636,273,2024-04-01,325.1,1,0
1637,273,2024-05-01,342.31,1,0
1638,273,2024-06-01,368.05,1,0
1639,274,2024-01-01,305.56,1,0
1640,274,2024-02-01,297.23,1,0
1641,274,2024-03-01,323.64,1,0
1642,274,2024-04-01,351.61,1,0
1643,274,2024-05-01,277.21,1,0
1644,274,2024-06-01,361.18,1,0
1645,275,2024-01-01,255.79,1,0
1646,275,2024-02-01,266.45,1,0
1647,275,2024-03-01,347.94,1,0
1648,275,2024-04-01,275.56,1,0
1649,275,2024-05-01,386.64,1,0
1650,275,2024-06-01,338.81,1,0
1651,276,2024-01-01,308.24,1,0
1652,276,2024-02-01,261.98,1,0
1653,276,2024-03-01,326.73,0,0
1654,276,2024-04-01,265.71,0,0
1655,276,2024-05-01,261.54,1,1
1656,276,2024-06-01,314.39,1,0
1657,277,2024-01-01,1079.7,1,0
1658,277,2024-02-01,1028.28,1,0
1659,277,2024-03-01,1093.63,1,0
1660,277,2024-04-01,1010.49,1,0
1661,277,2024-05-01,974.49,1,0
1662,277,2024-06-01,970.52,1,0
1663,278,2024-01-01,617.13,1,0
1664,278,2024-02-01,592.03,1,0
1665,278,2024-03-01,607.27,1,0
1666,278,2024-04-01,660.0,1,0
1667,278,2024-05-01,555.38,1,0
1668,278,2024-06-01,676.75,1,0
1669,279,2024-01-01,1019.53,1,0
1670,279,2024-02-01,1084.7,1,0
1671,279,2024-03-01,1010.82,1,0
1672,279,2024-04-01,1082.49,1,0
1673,279,2024-05-01,1013.77,1,1
1674,279,2024-06-01,979.97,1,0
1675,280,2024-01-01,628.85,1,0
1676,280,2024-02-01,631.85,1,0
1677,280,2024-03-01,652.49,1,0
1678,280,2024-04-01,648.58,1,0
1679,280,2024-05-01,662.35,1,0
1680,280,2024-06-01,605.91,1,1
1681,281,2024-01-01,1042.28,1,0
1682,281,2024-02-01,1003.78,1,0
1683,281,2024-03-01,1096.31,1,1
1684,281,2024-04-01,996.79,1,0
1685,281,2024-05-01,1054.08,1,0
1686,281,2024-06-01,999.63,1,0
1687,282,2024-01-01,622.32,1,0
1688,282,2024-02-01,686.82,1,0
1689,282,2024-03-01,596.79,1,1
1690,282,2024-04-01,670.61,1,1
1691,282,2024-05-01,560.16,1,0
1692,282,2024-06-01,669.22,1,0
1693,283,2024-01-01,1956.5,1,0
1694,283,2024-02-01,2028.4,1,0
1695,283,2024-03-01,2097.19,1,0
1696,283,2024-04-01,1992.21,1,0
1697,283,2024-05-01,1958.19,1,1
1698,283,2024-06-01,1975.38,1,0
1699,284,2024-01-01,958.42,1,0
1700,284,2024-02-01,1041.98,1,1
1701,284,2024-03-01,1063.67,1,1
1702,284,2024-04-01,1060.64,1,0
1703,284,2024-05-01,1086.45,1,0
1704,284,2024-06-01,1050.73,1,0
1705,285,2024-01-01,2008.91,0,0
1706,285,2024-02-01,2048.27,1,0
1707,285,2024-03-01,1976.59,1,0
1708,285,2024-04-01,1971.48,1,1
1709,285,2024-05-01,2007.83,1,0
1710,285,2024-06-01,2031.4,1,0
1711,286,2024-01-01,2004.44,1,1
1712,286,2024-02-01,2016.06,1,0
1713,286,2024-03-01,1997.93,1,0
1714,286,2024-04-01,1995.88,1,0
1715,286,2024-05-01,2067.02,1,0
1716,286,2024-06-01,1998.66,1,0
1717,287,2024-01-01,665.61,1,0
1718,287,2024-02-01,570.46,1,1
1719,287,2024-03-01,585.99,1,0
1720,287,2024-04-01,672.73,1,0
1721,287,2024-05-01,589.91,1,0
1722,287,2024-06-01,639.72,1,0
1723,288,2024-01-01,354.94,1,0
1724,288,2024-02-01,268.28,1,0
1725,288,2024-03-01,379.16,1,0
1726,288,2024-04-01,296.29,1,0
1727,288,2024-05-01,343.33,1,0
1728,288,2024-06-01,297.99,1,1
1729,289,2024-01-01,661.63,1,0
1730,289,2024-02-01,627.7,1,0
1731,289,2024-03-01,572.25,1,0
1732,289,2024-04-01,616.27,1,0
1733,289,2024-05-01,588.11,1,0
1734,289,2024-06-01,632.65,1,0
1735,290,2024-01-01,2001.41,1,0
1736,290,2024-02-01,2025.37,1,0
1737,290,2024-03-01,1971.84,0,0
1738,290,2024-04-01,2042.42,1,0
1739,290,2024-05-01,2007.26,1,0
1740,290,2024-06-01,1987.44,1,0
1741,291,2024-01-01,2046.17,1,0
1742,291,2024-02-01,2075.53,1,1
1743,291,2024-03-01,1950.85,1,0
1744,291,2024-04-01,1979.95,1,0
1745,291,2024-05-01,1998.1,1,0
1746,291,2024-06-01,1973.79,1,0
1747,292,2024-01-01,260.41,1,1
1748,292,2024-02-01,364.57,1,0
1749,292,2024-03-01,288.41,1,0
1750,292,2024-04-01,369.08,1,0
1751,292,2024-05-01,360.64,1,1
1752,292,2024-06-01,388.66,1,1
1753,293,2024-01-01,2047.49,1,0
1754,293,2024-02-01,2055.49,1,0
1755,293,2024-03-01,1989.09,1,0
1756,293,2024-04-01,1977.21,1,0
1757,293,2024-05-01,2098.38,0,0
1758,293,2024-06-01,2077.55,1,0
1759,294,2024-01-01,2082.46,1,0
1760,294,2024-02-01,2096.41,1,0
1761,294,2024-03-01,2043.9,1,0
1762,294,2024-04-01,2035.05,1,0
1763,294,2024-05-01,2072.7,1,0
1764,294,2024-06-01,2081.11,1,0
1765,295,2024-01-01,2062.37,1,0
1766,295,2024-02-01,2044.74,1,0
1767,295,2024-03-01,1951.43,1,0
1768,295,2024-04-01,2073.15,1,1
1769,295,2024-05-01,2016.89,1,0
1770,295,2024-06-01,2048.24,0,0
1771,296,2024-01-01,393.42,1,1
1772,296,2024-02-01,286.82,1,0
1773,296,2024-03-01,373.59,1,1
1774,296,2024-04-01,305.98,1,0
1775,296,2024-05-01,319.39,1,0
1776,296,2024-06-01,354.61,1,0
1777,297,2024-01-01,1954.97,1,0
1778,297,2024-02-01,2052.02,1,1
1779,297,2024-03-01,2021.32,1,0
1780,297,2024-04-01,2060.68,1,0
1781,297,2024-05-01,2005.51,1,0
1782,297,2024-06-01,2078.83,1,0
1783,298,2024-01-01,384.99,1,0
1784,298,2024-02-01,273.3,1,0
1785,298,2024-03-01,315.92,1,0
1786,298,2024-04-01,288.45,1,0
1787,298,2024-05-01,276.83,1,0
1788,298,2024-06-01,283.84,1,0
1789,299,2024-01-01,2033.92,1,0
1790,299,2024-02-01,2074.97,1,0
1791,299,2024-03-01,1988.37,1,0
1792,299,2024-04-01,2079.6,1,1
1793,299,2024-05-01,2049.75,1,0
1794,299,2024-06-01,2039.97,1,0
1795,300,2024-01-01,646.53,1,0
1796,300,2024-02-01,674.45,1,0
1797,300,2024-03-01,677.31,1,0
1798,300,2024-04-01,662.61,1,0
1799,300,2024-05-01,633.03,1,0
1800,300,2024-06-01,666.87,1,0
1801,301,2024-01-01,652.07,1,0
1802,301,2024-02-01,597.17,1,0
1803,301,2024-03-01,575.01,1,0
1804,301,2024-04-01,644.79,1,0
1805,301,2024-05-01,673.56,1,0
1806,301,2024-06-01,623.54,1,0
1807,302,2024-01-01,988.86,1,0
1808,302,2024-02-01,1022.43,1,0
1809,302,2024-03-01,995.97,1,0
1810,302,2024-04-01,1063.02,1,1
1811,302,2024-05-01,959.54,1,0
1812,302,2024-06-01,968.11,1,0
1813,303,2024-01-01,1034.69,1,0
1814,303,2024-02-01,1070.43,1,0
1815,303,2024-03-01,1009.96,1,0
1816,303,2024-04-01,1082.78,1,0
1817,303,2024-05-01,949.48,1,0
1818,303,2024-06-01,1078.13,1,0
1819,304,2024-01-01,2004.94,1,0
1820,304,2024-02-01,2053.84,1,0
1821,304,2024-03-01,1980.07,1,0
1822,304,2024-04-01,1986.31,1,0
1823,304,2024-05-01,2039.07,1,1
1824,304,2024-06-01,2089.29,1,0
1825,305,2024-01-01,2095.87,1,0
1826,305,2024-02-01,1962.5,1,1
1827,305,2024-03-01,2053.3,1,1
1828,305,2024-04-01,2088.8,1,0
1829,305,2024-05-01,2077.78,1,0
1830,305,2024-06-01,1983.36,1,0
1831,306,2024-01-01,1057.48,1,0
1832,306,2024-02-01,985.85,0,0
1833,306,2024-03-01,1063.95,1,1
1834,306,2024-04-01,1024.68,1,0
1835,306,2024-05-01,956.25,1,0
1836,306,2024-06-01,1078.25,1,0
1837,307,2024-01-01,574.03,1,0
1838,307,2024-02-01,554.46,1,0
1839,307,2024-03-01,675.29,1,0
1840,307,2024-04-01,606.39,1,1
1841,307,2024-05-01,622.08,1,0
1842,307,2024-06-01,665.26,1,0
1843,308,2024-01-01,2001.58,1,0
1844,308,2024-02-01,2079.82,1,0
1845,308,2024-03-01,2072.16,1,1
1846,308,2024-04-01,2096.2,1,1
1847,308,2024-05-01,1998.72,1,0
1848,308,2024-06-01,1950.66,1,0
1849,309,2024-01-01,1048.09,1,0
1850,309,2024-02-01,989.07,1,0
1851,309,2024-03-01,962.98,1,0
1852,309,2024-04-01,955.28,1,0
1853,309,2024-05-01,978.17,1,0
1854,309,2024-06-01,1072.89,1,0
1855,310,2024-01-01,1982.93,0,0
1856,310,2024-02-01,1998.22,1,0
1857,310,2024-03-01,2057.64,1,0
1858,310,2024-04-01,1994.05,1,1
1859,310,2024-05-01,1971.2,1,0
1860,310,2024-06-01,2081.11,1,0
1861,311,2024-01-01,964.1,1,0
1862,311,2024-02-01,971.51,1,0
1863,311,2024-03-01,1089.16,1,0
1864,311,2024-04-01,971.78,1,0
1865,311,2024-05-01,953.9,1,0
1866,311,2024-06-01,1050.81,1,0
1867,312,2024-01-01,645.52,1,1
1868,312,2024-02-01,639.97,1,1
1869,312,2024-03-01,676.82,1,0
1870,312,2024-04-01,670.54,1,0
1871,312,2024-05-01,593.05,1,0
1872,312,2024-06-01,670.04,1,0
1873,313,2024-01-01,567.39,1,0
1874,313,2024-02-01,631.82,1,0
1875,313,2024-03-01,580.47,1,1
1876,313,2024-04-01,572.48,1,1
1877,313,2024-05-01,553.71,1,0
1878,313,2024-06-01,576.98,1,0
1879,314,2024-01-01,364.63,1,0
1880,314,2024-02-01,369.03,1,1
1881,314,2024-03-01,321.42,1,0
1882,314,2024-04-01,280.66,1,0
1883,314,2024-05-01,359.48,1,0
1884,314,2024-06-01,382.44,1,0
1885,315,2024-01-01,1955.08,1,0
1886,315,2024-02-01,2008.55,1,0
1887,315,2024-03-01,2069.36,1,0
1888,315,2024-04-01,2030.98,1,0
1889,315,2024-05-01,2091.89,1,0
1890,315,2024-06-01,1994.93,1,1
1891,316,2024-01-01,2065.8,1,0
1892,316,2024-02-01,2093.77,1,0
1893,316,2024-03-01,1967.22,1,0
1894,316,2024-04-01,2018.79,1,0
1895,316,2024-05-01,1990.75,1,0
1896,316,2024-06-01,2001.99,1,0
1897,317,2024-01-01,2097.15,1,0
1898,317,2024-02-01,2011.33,1,0
1899,317,2024-03-01,2078.3,1,0
1900,317,2024-04-01,2038.2,1,1
1901,317,2024-05-01,1969.37,1,0
1902,317,2024-06-01,2057.89,1,0
1903,318,2024-01-01,2023.74,1,0
1904,318,2024-02-01,1952.92,1,0
1905,318,2024-03-01,1962.96,1,0
1906,318,2024-04-01,2038.93,1,1
1907,318,2024-05-01,2095.2,1,0
1908,318,2024-06-01,1967.56,1,0
1909,319,2024-01-01,263.15,1,1
1910,319,2024-02-01,382.71,0,0
1911,319,2024-03-01,309.9,1,0
1912,319,2024-04-01,389.95,1,0
1913,319,2024-05-01,299.11,1,0
1914,319,2024-06-01,354.1,1,0
1915,320,2024-01-01,2041.46,1,0
1916,320,2024-02-01,1987.25,1,1
1917,320,2024-03-01,1966.19,1,0
1918,320,2024-04-01,2052.69,1,0
1919,320,2024-05-01,2036.03,1,0
1920,320,2024-06-01,2055.66,1,0
1921,321,2024-01-01,347.93,1,0
1922,321,2024-02-01,279.23,1,0
1923,321,2024-03-01,301.98,1,0
1924,321,2024-04-01,348.35,1,0
1925,321,2024-05-01,314.62,1,0
1926,321,2024-06-01,272.79,1,0
1927,322,2024-01-01,2027.3,1,0
1928,322,2024-02-01,2047.74,1,0
1929,322,2024-03-01,1952.04,1,0
1930,322,2024-04-01,1985.18,1,0
1931,322,2024-05-01,2062.66,1,0
1932,322,2024-06-01,2041.04,1,0
1933,323,2024-01-01,382.54,1,0
1934,323,2024-02-01,302.53,1,0
1935,323,2024-03-01,322.97,1,0
1936,323,2024-04-01,352.46,1,0
1937,323,2024-05-01,283.7,1,0
1938,323,2024-06-01,310.85,1,1
1939,324,2024-01-01,387.93,1,0
1940,324,2024-02-01,368.36,1,1
1941,324,2024-03-01,324.56,1,0
1942,324,2024-04-01,249.01,1,0
1943,324,2024-05-01,362.0,1,0
1944,324,2024-06-01,359.84,1,0
1945,325,2024-01-01,1974.71,0,0
1946,325,2024-02-01,2075.44,1,1
1947,325,2024-03-01,1972.63,1,0
1948,325,2024-04-01,2014.19,1,0
1949,325,2024-05-01,2056.05,1,0
1950,325,2024-06-01,2028.63,1,0
1951,326,2024-01-01,2031.34,1,1
1952,326,2024-02-01,2022.58,1,0
1953,326,2024-03-01,2067.5,1,1
1954,326,2024-04-01,1971.17,1,0
1955,326,2024-05-01,2044.08,1,0
1956,326,2024-06-01,2018.13,1,0
1957,327,2024-01-01,305.86,1,0
1958,327,2024-02-01,345.84,1,0
1959,327,2024-03-01,261.76,1,0
1960,327,2024-04-01,335.46,1,0
1961,327,2024-05-01,385.54,1,0
1962,327,2024-06-01,363.48,1,0
1963,328,2024-01-01,284.37,1,0
1964,328,2024-02-01,283.18,1,0
1965,328,2024-03-01,303.93,1,0
1966,328,2024-04-01,305.3,0,0
1967,328,2024-05-01,342.75,1,0
1968,328,2024-06-01,310.53,1,0
1969,329,2024-01-01,2008.96,1,0
1970,329,2024-02-01,1970.23,1,0
1971,329,2024-03-01,2057.9,1,0
1972,329,2024-04-01,2049.05,1,0
1973,329,2024-05-01,1952.11,1,0
1974,329,2024-06-01,1968.58,1,0
1975,330,2024-01-01,619.47,1,0
1976,330,2024-02-01,678.46,1,0
1977,330,2024-03-01,628.55,1,1
1978,330,2024-04-01,582.88,1,0
1979,330,2024-05-01,653.61,1,0
1980,330,2024-06-01,590.31,1,0
1981,331,2024-01-01,630.66,1,0
1982,331,2024-02-01,638.0,1,0
1983,331,2024-03-01,581.52,1,0
1984,331,2024-04-01,582.86,1,0
1985,331,2024-05-01,657.5,1,0
1986,331,2024-06-01,640.78,1,0
1987,332,2024-01-01,344.53,1,0
1988,332,2024-02-01,372.46,1,0
1989,332,2024-03-01,385.19,1,0
1990,332,2024-04-01,351.02,1,0
1991,332,2024-05-01,300.87,1,1
1992,332,2024-06-01,339.55,1,0
1993,333,2024-01-01,2053.31,1,0
1994,333,2024-02-01,2026.95,1,0
1995,333,2024-03-01,2073.44,1,0
1996,333,2024-04-01,1999.62,1,0
1997,333,2024-05-01,2014.31,1,1
1998,333,2024-06-01,2053.05,1,0
1999,334,2024-01-01,342.18,1,0
2000,334,2024-02-01,292.56,1,1
2001,334,2024-03-01,294.6,1,0
2002,334,2024-04-01,396.77,1,0
2003,334,2024-05-01,284.61,1,0
2004,334,2024-06-01,359.5,1,0
2005,335,2024-01-01,309.43,1,0
2006,335,2024-02-01,390.39,1,0
2007,335,2024-03-01,370.21,1,0
2008,335,2024-04-01,373.54,1,0
2009,335,2024-05-01,360.9,1,0
2010,335,2024-06-01,377.13,1,0
2011,336,2024-01-01,665.44,1,0
2012,336,2024-02-01,693.09,1,0
2013,336,2024-03-01,552.44,1,0
2014,336,2024-04-01,645.04,1,0
2015,336,2024-05-01,682.74,1,0
2016,336,2024-06-01,581.39,1,0
2017,337,2024-01-01,630.68,1,0
2018,337,2024-02-01,563.02,1,0
2019,337,2024-03-01,600.71,1,0
2020,337,2024-04-01,581.49,1,0
2021,337,2024-05-01,563.74,1,0
2022,337,2024-06-01,663.97,1,0
2023,338,2024-01-01,1958.39,1,0
2024,338,2024-02-01,2063.49,1,1
2025,338,2024-03-01,2049.25,1,0
2026,338,2024-04-01,2094.42,1,1
2027,338,2024-05-01,1958.93,1,0
2028,338,2024-06-01,1990.89,1,0
2029,339,2024-01-01,2008.59,1,0
2030,339,2024-02-01,1959.07,1,0
2031,339,2024-03-01,1983.82,1,0
2032,339,2024-04-01,1996.13,1,0
2033,339,2024-05-01,2000.71,1,1
2034,339,2024-06-01,2030.7,1,1
2035,340,2024-01-01,2025.54,1,1
2036,340,2024-02-01,1990.31,1,0
2037,340,2024-03-01,1979.73,1,1
2038,340,2024-04-01,2019.56,1,0
2039,340,2024-05-01,2018.48,1,0
2040,340,2024-06-01,1974.55,1,1
2041,341,2024-01-01,330.53,1,0
2042,341,2024-02-01,299.77,1,0
2043,341,2024-03-01,359.82,1,0
2044,341,2024-04-01,330.69,1,0
2045,341,2024-05-01,388.07,1,0
2046,341,2024-06-01,258.16,1,0
2047,342,2024-01-01,1091.96,1,0
2048,342,2024-02-01,1076.63,1,0
2049,342,2024-03-01,1052.77,1,0
2050,342,2024-04-01,1013.97,1,0
2051,342,2024-05-01,986.62,1,0
2052,342,2024-06-01,993.72,1,0
2053,343,2024-01-01,2056.91,1,0
2054,343,2024-02-01,2040.56,1,0
2055,343,2024-03-01,2077.55,1,0
2056,343,2024-04-01,2023.58,1,0
2057,343,2024-05-01,1968.42,1,0
2058,343,2024-06-01,2098.13,0,0
2059,344,2024-01-01,665.76,1,0
2060,344,2024-02-01,586.68,1,0
2061,344,2024-03-01,638.04,1,0
2062,344,2024-04-01,671.28,1,0
2063,344,2024-05-01,644.09,1,0
2064,344,2024-06-01,635.41,1,0
2065,345,2024-01-01,1040.48,1,0
2066,345,2024-02-01,992.1,1,1
2067,345,2024-03-01,994.99,1,0
2068,345,2024-04-01,1083.08,1,1
2069,345,2024-05-01,1073.86,1,0
2070,345,2024-06-01,973.72,1,0
2071,346,2024-01-01,671.63,1,0
2072,346,2024-02-01,627.68,1,0
2073,346,2024-03-01,676.73,0,0
2074,346,2024-04-01,588.86,1,0
2075,346,2024-05-01,645.5,1,0
2076,346,2024-06-01,667.87,0,0
2077,347,2024-01-01,993.8,1,0
2078,347,2024-02-01,999.68,1,0
2079,347,2024-03-01,1049.4,1,0
2080,347,2024-04-01,1037.25,1,0
2081,347,2024-05-01,996.6,1,0
2082,347,2024-06-01,975.67,1,0
2083,348,2024-01-01,636.97,1,0
2084,348,2024-02-01,623.94,1,0
2085,348,2024-03-01,582.31,1,0
2086,348,2024-04-01,615.16,1,0
2087,348,2024-05-01,571.46,0,0
2088,348,2024-06-01,626.3,1,0
2089,349,2024-01-01,326.94,1,0
2090,349,2024-02-01,279.59,1,0
2091,349,2024-03-01,328.88,1,0
2092,349,2024-04-01,354.93,1,0
2093,349,2024-05-01,276.1,1,0
2094,349,2024-06-01,288.05,1,0
2095,350,2024-01-01,978.75,1,0
2096,350,2024-02-01,1087.87,1,0
2097,350,2024-03-01,1092.5,1,0
2098,350,2024-04-01,974.88,1,0
2099,350,2024-05-01,1041.22,1,0
2100,350,2024-06-01,1092.3,1,0
2101,351,2024-01-01,1034.66,1,0
2102,351,2024-02-01,1070.61,1,0
2103,351,2024-03-01,1057.75,1,0
2104,351,2024-04-01,1072.73,1,0
2105,351,2024-05-01,977.02,1,1
2106,351,2024-06-01,957.32,1,0
2107,352,2024-01-01,626.79,1,0
2108,352,2024-02-01,601.4,1,0
2109,352,2024-03-01,654.74,1,0
2110,352,2024-04-01,576.7,1,0
2111,352,2024-05-01,558.13,1,0
2112,352,2024-06-01,698.63,1,0
2113,353,2024-01-01,994.42,1,0
2114,353,2024-02-01,1059.24,1,0
2115,353,2024-03-01,978.45,0,0
2116,353,2024-04-01,1019.51,1,0
2117,353,2024-05-01,962.94,1,0
2118,353,2024-06-01,956.26,1,0
2119,354,2024-01-01,388.86,1,0
2120,354,2024-02-01,358.45,0,0
2121,354,2024-03-01,313.72,1,0
2122,354,2024-04-01,348.05,1,0
2123,354,2024-05-01,370.69,1,1
2124,354,2024-06-01,363.65,1,1
2125,355,2024-01-01,665.88,1,0
2126,355,2024-02-01,665.45,1,0
2127,355,2024-03-01,570.28,1,0
2128,355,2024-04-01,631.45,1,0
2129,355,2024-05-01,663.39,1,0
2130,355,2024-06-01,587.9,1,0
2131,356,2024-01-01,968.5,1,0
2132,356,2024-02-01,1090.77,1,0
2133,356,2024-03-01,1091.94,1,0
2134,356,2024-04-01,1043.76,0,0
2135,356,2024-05-01,1078.97,0,1
2136,356,2024-06-01,951.53,1,0
2137,357,2024-01-01,670.85,1,0
2138,357,2024-02-01,571.22,0,0
2139,357,2024-03-01,695.13,1,0
2140,357,2024-04-01,578.32,0,0
2141,357,2024-05-01,585.98,1,0
2142,357,2024-06-01,560.96,0,0
2143,358,2024-01-01,1979.68,1,0
2144,358,2024-02-01,2098.96,1,0
2145,358,2024-03-01,2040.04,1,0
2146,358,2024-04-01,2089.81,1,0
2147,358,2024-05-01,2082.45,1,0
2148,358,2024-06-01,2001.99,1,0
2149,359,2024-01-01,1030.58,1,1
2150,359,2024-02-01,1056.24,1,0
2151,359,2024-03-01,1043.66,1,1
2152,359,2024-04-01,986.39,1,1
2153,359,2024-05-01,1066.67,0,0
2154,359,2024-06-01,1024.28,1,0
2155,360,2024-01-01,276.45,1,0
2156,360,2024-02-01,349.46,1,0
2157,360,2024-03-01,385.8,1,0
2158,360,2024-04-01,251.2,1,0
2159,360,2024-05-01,273.77,1,0
2160,360,2024-06-01,348.05,0,0
2161,361,2024-01-01,273.11,1,0
2162,361,2024-02-01,381.52,1,0
2163,361,2024-03-01,283.97,1,0
2164,361,2024-04-01,305.07,1,0
2165,361,2024-05-01,258.26,0,0
2166,361,2024-06-01,311.82,1,0
2167,362,2024-01-01,623.15,1,0
2168,362,2024-02-01,622.13,1,0
2169,362,2024-03-01,631.98,1,0
2170,362,2024-04-01,602.11,1,0
2171,362,2024-05-01,668.68,1,0
2172,362,2024-06-01,608.72,1,1
2173,363,2024-01-01,949.05,1,0
2174,363,2024-02-01,1065.8,1,0
2175,363,2024-03-01,1053.5,1,1
2176,363,2024-04-01,1014.39,1,0
2177,363,2024-05-01,971.7,1,0
2178,363,2024-06-01,1039.29,1,1
2179,364,2024-01-01,588.33,1,0
2180,364,2024-02-01,646.54,1,0
2181,364,2024-03-01,590.04,1,0
2182,364,2024-04-01,675.77,1,0
2183,364,2024-05-01,683.49,1,1
2184,364,2024-06-01,626.37,1,0
2185,365,2024-01-01,388.55,1,0
2186,365,2024-02-01,382.88,1,0
2187,365,2024-03-01,288.18,1,0
2188,365,2024-04-01,265.6,1,0
2189,365,2024-05-01,350.93,1,0
2190,365,2024-06-01,320.66,1,0
2191,366,2024-01-01,550.15,0,0
2192,366,2024-02-01,634.86,1,0
2193,366,2024-03-01,694.69,1,1
2194,366,2024-04-01,687.08,1,0
2195,366,2024-05-01,590.1,1,0
2196,366,2024-06-01,641.01,1,0
2197,367,2024-01-01,985.38,1,0
2198,367,2024-02-01,1009.67,1,0
2199,367,2024-03-01,1044.03,1,0
2200,367,2024-04-01,992.38,1,0
2201,367,2024-05-01,1039.55,1,0
2202,367,2024-06-01,950.37,1,0
2203,368,2024-01-01,335.68,1,0
2204,368,2024-02-01,388.61,1,0
